hhref	year	sfood		scater		salc		sfuel		smotor		sfares		slserv		lnx		lnx2		lngw		lngw2		kids
4505	95	0.149493560195	0.104599803686	0.000000000000	0.075546421111	0.194006562233	0.034460440278	0.162363871932	4.877561092377	23.790601730347	5.533112525940	30.615337371826	0.000000000000
269	95	0.364606320858	0.032622028142	0.015329899266	0.097620800138	0.199441999197	0.036791756749	0.135209709406	5.094240665436	25.951288223267	5.371288776398	28.850746154785	0.000000000000
6125	95	0.210421159863	0.065247826278	0.079185456038	0.033672321588	0.252557814121	0.010021523573	0.178136438131	5.781674861908	33.427764892578	6.001043319702	36.012523651123	0.000000000000
3275	95	0.078690595925	0.115268446505	0.070135213435	0.058417014778	0.000000000000	0.249735116959	0.027263382450	5.756295681000	33.134941101074	5.860757827759	34.348480224609	0.000000000000
6730	95	0.282439410686	0.055082175881	0.075047239661	0.157072067261	0.217782139778	0.000000000000	0.037536352873	5.279863357544	27.876956939697	6.569341182709	43.156242370605	0.000000000000
1465	95	0.166362956166	0.159281164408	0.174274414778	0.020504616201	0.090700328350	0.000000000000	0.149014040828	5.821520805359	33.890106201172	5.879247188568	34.565547943115	0.000000000000
4930	95	0.281461089849	0.042500626296	0.159650981426	0.091631218791	0.091943956912	0.000000000000	0.051538649946	5.074423789978	25.749776840210	6.338258266449	40.173519134521	0.000000000000
1941	95	0.002330144867	0.218910992146	0.164189383388	0.036399319768	0.138238921762	0.001594309695	0.090753018856	5.317384243011	28.274574279785	4.943761348724	24.440778732300	0.000000000000
1543	95	0.217396825552	0.000000000000	0.000000000000	0.061641633511	0.304059207439	0.000000000000	0.013801629655	4.771548748016	22.767677307129	5.566816806793	30.989446640015	0.000000000000
1201	95	0.347426831722	0.065265588462	0.244265884161	0.082645438612	0.090059220791	0.015508173965	0.056733664125	5.326408863068	28.370632171631	6.140595436096	37.706912994385	0.000000000000
866	95	0.050010979176	0.128123730421	0.031354844570	0.090458728373	0.206314891577	0.000000000000	0.026181295514	4.848680973053	23.509706497192	5.925351619720	35.109790802002	0.000000000000
4690	95	0.626100599766	0.026755850762	0.000000000000	0.122858501971	0.012285850011	0.000000000000	0.041635379195	4.293946743011	18.437978744507	5.819370746613	33.865074157715	0.000000000000
5012	95	0.191214233637	0.202035486698	0.191640883684	0.075554832816	0.077028699219	0.011635755189	0.064656011760	4.859137535095	23.611217498779	5.890925884247	34.703006744385	0.000000000000
953	95	0.196262523532	0.035280875862	0.035258360207	0.034853089601	0.462478905916	0.000000000000	0.055611845106	5.403015136719	29.192571640015	5.725511550903	32.781478881836	0.000000000000
4926	95	0.038445092738	0.037540916353	0.000000000000	0.015364020132	0.007920320146	0.003013927257	0.440103471279	6.569979190826	43.164627075195	5.948556900024	35.385330200195	0.000000000000
5921	95	0.354441404343	0.012468357570	0.225903972983	0.075565807521	0.257263779640	0.000000000000	0.012543923222	4.885336399078	23.866512298584	5.654942512512	31.978372573853	0.000000000000
249	95	0.275259017944	0.065147809684	0.032421514392	0.038707703352	0.394849121571	0.000000000000	0.029564153403	4.877027988434	23.785402297974	6.441791534424	41.496677398682	0.000000000000
3158	95	0.193540692329	0.071045801044	0.041105806828	0.049680653960	0.197303742170	0.000000000000	0.034381642938	5.493690967560	30.180641174316	5.441508293152	29.610012054443	0.000000000000
4466	95	0.232720136642	0.023728728294	0.018498200923	0.062409102917	0.061439588666	0.005102952011	0.114459216595	5.277935981750	27.856607437134	5.320470333099	28.307403564453	0.000000000000
581	95	0.095979072154	0.085092328489	0.102754540741	0.038326714188	0.220574706793	0.000000000000	0.122661702335	5.912735462189	34.960441589355	6.076609611511	36.925182342529	0.000000000000
2099	95	0.152906909585	0.023556707427	0.007214347832	0.061355821788	0.140662834048	0.000000000000	0.214296609163	5.687805652618	32.351131439209	6.034643650055	36.416923522949	0.000000000000
2802	95	0.161483764648	0.157902821898	0.123628012836	0.085260696709	0.141419067979	0.000000000000	0.086852230132	5.170092105865	26.729852676392	5.883851528168	34.619709014893	0.000000000000
3220	95	0.303524523973	0.216268226504	0.000000000000	0.084001250565	0.148402214050	0.017500260845	0.011620173231	4.961830139160	24.619758605957	5.504640102386	30.301063537598	0.000000000000
4895	95	0.143495902419	0.106462180614	0.019452445209	0.036487951875	0.260600417852	0.000000000000	0.222241267562	5.547218322754	30.771631240845	6.779251098633	45.958248138428	0.000000000000
2798	95	0.140488997102	0.110026665032	0.280474901199	0.047039292753	0.175479173660	0.000000000000	0.094481058419	5.292148590088	28.006835937500	5.720967292786	32.729465484619	0.000000000000
4003	95	0.130560562015	0.059062220156	0.044108808041	0.043207094073	0.064184449613	0.394449442625	0.039374813437	5.989562511444	35.874858856201	6.903596401215	47.659645080566	0.000000000000
1985	95	0.288454025984	0.039550743997	0.115252986550	0.087645553052	0.167665764689	0.026068581268	0.069500908256	5.383095264435	28.977714538574	5.372311115265	28.861726760864	0.000000000000
724	95	0.146732583642	0.045746956021	0.044457681477	0.034899279475	0.148635372519	0.037299998105	0.106298319995	5.415802478790	29.330917358398	5.346774101257	28.587993621826	0.000000000000
5626	95	0.266649067402	0.064811922610	0.058210708201	0.140185788274	0.193075507879	0.000000000000	0.133704587817	4.828129768372	23.310836791992	5.977492332458	35.730415344238	0.000000000000
3572	95	0.244141146541	0.065100982785	0.029810970649	0.040196243674	0.047319002450	0.029885685071	0.185042202473	5.302134990692	28.112634658813	5.682082176208	32.286056518555	0.000000000000
4848	95	0.150559097528	0.030921954662	0.133044272661	0.050890006125	0.248516663909	0.000000000000	0.125513464212	5.166384696960	26.691530227661	5.864908695221	34.397155761719	0.000000000000
444	95	0.102800719440	0.028853116557	0.033247385174	0.021042158827	0.056351166219	0.056486681104	0.477504074574	6.247233867645	39.027931213379	6.488383769989	42.099124908447	0.000000000000
1759	95	0.255031377077	0.057481169701	0.032029736787	0.072504982352	0.176666259766	0.000000000000	0.009364748374	5.159382820129	26.619230270386	4.662967205048	21.743263244629	0.000000000000
295	95	0.161267429590	0.035976562649	0.193530812860	0.059410840273	0.058420661837	0.055120054632	0.162686690688	5.713650226593	32.645797729492	5.129484176636	26.311609268188	0.000000000000
361	95	0.167576774955	0.020891629159	0.036657702178	0.025301782414	0.069385208189	0.046772982925	0.224075630307	6.313792705536	39.863979339600	6.695712566376	44.832565307617	0.000000000000
5049	95	0.005220436491	0.140698015690	0.041872248054	0.035564221442	0.262616962194	0.000000000000	0.293178260326	5.619817256927	31.582345962524	6.472269058228	41.890266418457	0.000000000000
2437	95	0.072462640703	0.041449189186	0.009647255763	0.029962150380	0.290731817484	0.000000000000	0.477601051331	5.778914928436	33.395858764648	5.798668384552	33.624553680420	0.000000000000
4749	95	0.134791821241	0.162526473403	0.244107276201	0.050317574292	0.237826406956	0.022230064496	0.011714890599	4.953711986542	24.539262771606	5.378929138184	28.932878494263	0.000000000000
714	95	0.134955048561	0.008103786036	0.036521062255	0.039042238146	0.085593983531	0.046209588647	0.392367303371	5.626354217529	31.655860900879	5.998465061188	35.981582641602	0.000000000000
2429	95	0.219526201487	0.070422321558	0.133687660098	0.045599363744	0.098536901176	0.013589213602	0.213924407959	5.802556514740	33.669662475586	5.473962306976	29.964265823364	0.000000000000
5812	95	0.176489859819	0.068399451673	0.099887974560	0.056536208838	0.082024291158	0.007431730628	0.325812608004	5.895248413086	34.753952026367	6.257112026215	39.151451110840	0.000000000000
3674	95	0.132110118866	0.161876454949	0.136189773679	0.049409087747	0.082222566009	0.002644217107	0.113046579063	5.984170436859	35.810295104980	6.323905467987	39.991779327393	0.000000000000
2017	95	0.250252544880	0.130791082978	0.079967066646	0.089999921620	0.082082837820	0.000000000000	0.009919101372	5.392617702484	29.080326080322	5.778085708618	33.386276245117	0.000000000000
5393	95	0.172795623541	0.056770697236	0.020949352533	0.047157954425	0.102321662009	0.000000000000	0.050897866488	5.142405986786	26.444339752197	5.948296070099	35.382225036621	0.000000000000
